Open,High,Low,Close,Volume,TLT R
119.03,119.1,118.57,118.67,5346872,-0.005197418
118.66,119.03,118.61,118.79,5641629,0.001011208
119.23,119.83,119.12,119.79,7144257,0.008418217
120.37,121.05,120.28,120.66,8457940,0.00726271
120.25,120.7,120.21,120.41,7923199,-0.002071938
120.54,120.56,120.03,120.14,4251313,-0.002242339
120.66,121.13,120.57,120.84,7649988,0.005826536
120.81,120.93,120.28,120.83,5400385,-8.27541E-05
121.09,121.39,120.75,120.98,3537626,0.001241414
121.64,121.91,121.54,121.79,5604121,0.006695322
121.37,121.53,121.07,121.38,4695004,-0.00336645
122,122.05,121.58,121.86,5309599,0.003954523
122,122.13,121.78,122.05,5329024,0.001559166
121.62,122.33,121.49,122.29,6092150,0.001966407
121.78,121.87,121.52,121.59,6407403,-0.005724098
121,121.09,120.68,120.86,4929337,-0.006003783
120.94,121.15,120.62,121.02,5613329,0.001323846
121.31,121.46,121.08,121.28,5302865,0.002148405
121.89,121.92,120.89,121,9677540,-0.002308707
119.96,120.1,119.75,120.03,18343553,-0.008016529
119.76,119.9,119.55,119.71,9422630,-0.002666
119.76,120.4,119.69,120.15,9566047,0.003675549
119.33,119.4,118.99,119.13,11212607,-0.008489388
119.17,119.6,119.17,119.57,6386352,0.003693444
119.08,119.17,118.6,118.66,5440021,-0.007610605
119.05,119.17,118.9,118.94,3347210,0.002359683
119.34,119.57,118.98,119.12,4833033,0.001513368
118.41,118.91,118.3,118.55,5579455,-0.004785091
118.18,118.82,118.12,118.55,5432961,0
118.06,118.07,117.16,117.31,10182303,-0.010459722
117.11,117.11,116.19,116.61,13379645,-0.005967096
116.58,117.3,116.47,117.15,8657325,0.004630821
116.87,117.28,116.84,117.1,6173846,-0.000426803
116.74,117.27,116.72,116.8,5505769,-0.002561913
116.48,116.74,116.4,116.68,6650853,-0.001027397
116.93,117.58,116.66,117.5,9512864,0.007027768
117.24,117.65,117.1,117.58,5758577,0.000680851
117.85,117.91,117.22,117.27,12807703,-0.002636503
116.66,116.83,116.12,116.15,22442374,-0.00955061
116.67,117.13,116.6,116.86,8266949,0.006112785
116.27,116.36,114.24,114.83,20829180,-0.017371213
114.13,114.39,113.71,114.02,16207617,-0.007053906
113.39,113.72,112.62,113.04,18096505,-0.008594983
112.99,113.11,112.64,112.66,5855890,-0.003361642
113.14,113.85,113.07,113.8,11530860,0.010118942
113.14,113.58,112.79,113.49,15290066,-0.002724077
114,115.15,113.79,114.87,16087021,0.012159662
114.39,115.01,114.28,114.47,6794138,-0.003482197
114.66,114.82,114.29,114.42,7146281,-0.000436796
114.39,114.72,114.16,114.68,4762322,0.00227233
114.66,114.79,113.98,114,5880696,-0.005929543
113.62,114.39,113.55,113.96,5728828,-0.000350877
113.85,113.95,113.41,113.71,10892437,-0.002193752
113.95,114.08,113.53,113.56,3244179,-0.001319145
114.76,115.02,113.84,113.92,10330735,0.00317013
114.36,114.82,114.24,114.78,16008012,0.007549157
114.54,114.74,114.23,114.3,12613470,-0.004181913
114.93,115.32,114.79,114.99,18582470,0.006036745
114.84,115.02,114.26,114.73,7679887,-0.002261066
114.26,114.54,114.02,114.16,9939616,-0.004968186
113.74,113.96,113.21,113.58,8706583,-0.005080589
112.85,113.56,112.84,113.41,6100276,-0.001496742
113.17,113.26,111.9,112,11315059,-0.012432766
112.48,112.71,112.35,112.44,4760223,0.003928571
112.6,112.73,112.33,112.37,3159875,-0.000622554
113.19,113.4,112.41,112.52,9313311,0.001334876
112.96,112.97,112.41,112.51,6905193,-8.88731E-05
112.75,113.5,112.72,113.35,6465323,0.007466003
113.95,114.31,113.91,114.09,6840265,0.006528452
113.71,114.02,113.48,114.02,6525830,-0.000613551
113.48,114.52,113.3,114.09,8690822,0.000613927
114.44,114.54,113.68,114.04,7879799,-0.000438251
114.2,114.81,113.92,114.7,9236764,0.005787443
114.41,115.02,114.41,115.02,7027204,0.002789887
115.24,115.46,114.93,115.06,6332804,0.000347766
114.89,115.09,114.54,115.02,4951058,-0.000347645
115.67,115.76,115.09,115.14,3027861,0.001043297
114.86,115.06,114.78,114.88,6599041,-0.002258121
114.81,115.25,114.76,115.01,5967245,0.001131616
114.85,115.02,114.36,114.45,7814288,-0.004869142
114.92,115.25,114.59,114.9,7295627,0.003931848
115.31,115.42,114.98,115.33,9126693,0.003742385
114.68,115.88,114.66,115.88,9763851,0.004768924
116.81,118.67,116.63,117.82,18100549,0.016741457
118.54,119.2,118.13,118.19,15319440,0.003140384
117.81,118.53,117.52,118.41,8608467,0.00186141
118.87,119.28,118.44,118.9,8777672,0.004138164
118.97,119.38,118.61,118.88,8071952,-0.000168209
118.58,118.72,118.24,118.35,6182206,-0.004458277
118.46,118.58,117.98,118.07,5564328,-0.002365864
118.55,118.77,118.22,118.48,8169221,0.003472516
118.59,119.3,118.58,119.17,9726781,0.005823768
119.07,119.79,118.94,119.6,10019103,0.003608291
120.11,121.66,119.92,121.18,23046272,0.013210702
122.01,122.03,120.67,120.74,18543731,-0.003630962
121.14,121.21,120.39,120.72,9945103,-0.000165645
121.13,121.42,120.91,121.32,8377482,0.004970179
120.99,121.39,119.97,120.02,11700412,-0.010715463
121.26,121.38,119.98,120.04,12146772,0.000166639
120.4,121.05,120.29,121.05,9879116,0.008413862
120.65,121.56,120.46,121.51,17408971,0.003800083
121.66,122.16,121.34,122.15,19841527,0.005267056
122.29,123.86,122.23,123.54,21187045,0.011379451
122.34,122.56,121.65,122.11,12970226,-0.011575198
122.62,122.65,121.62,121.75,8498104,-0.002948161
121.69,121.94,121.39,121.43,7737103,-0.002628337
121.26,121.43,120.8,121.24,9349245,-0.001564687
121.28,121.41,120.34,120.46,8222860,-0.00643352
120.83,121.27,120.68,120.93,5786934,0.00390171
120.9,121.01,120.24,120.48,6730681,-0.003721161
120.56,120.57,119.95,120.04,8997352,-0.003652058
119.59,120.39,119.51,120.16,6048446,0.000999667
120.22,120.53,119.89,120.19,8153350,0.000249667
119.84,120.12,119.39,119.56,14106447,-0.005241701
120.31,120.72,120.07,120.37,8881133,0.006774841
119.88,120.62,119.83,120.32,5776907,-0.000415386
120.91,121.26,120.71,121.11,7121480,0.006565824
120.59,120.75,120.32,120.53,6460820,-0.004789035
120.54,120.94,120.41,120.41,6435820,-0.000995603
120.53,121.04,120.39,121.02,5750177,0.005066024
120.84,120.98,120.33,120.93,10571325,-0.000743679
121.55,122.18,121.5,121.97,11843413,0.008600017
121.48,121.57,120.84,120.96,12024576,-0.008280725
120.44,120.55,120.02,120.42,8966375,-0.004464286
120.73,121.23,120.66,120.97,6983255,0.004567348
121.36,121.41,120.73,121.03,5184018,0.000495991
121.46,121.91,121.23,121.83,8781040,0.006609931
122.26,122.47,122.07,122.35,5885427,0.004268243
121.86,122.18,121.75,121.87,4353004,-0.003923171
121.66,121.75,121.2,121.56,7939591,-0.002543694
121.15,121.39,120.91,121.1,4757681,-0.00378414
122.14,122.2,121.58,121.79,5868918,0.00569777
121.56,122.02,121.54,121.98,5527244,0.001560062
122.42,122.54,121.95,122.29,5872819,0.0025414
121.95,122.08,121.59,121.94,4455832,-0.002862049
121.07,121.16,120.7,120.85,7382942,-0.008938822
121.47,121.95,121.42,121.57,6374560,0.005957799
121.17,121.3,120.92,121.21,6293534,-0.002961257
121.73,121.82,121.36,121.81,6028892,0.004950087
121.12,121.13,120.28,120.43,7737411,-0.011329119
120.56,120.62,119.71,120.02,9533457,-0.003404467
119.33,119.53,118.64,118.66,13541090,-0.011331445
119.29,119.77,119.06,119.59,9808468,0.007837519
119.28,119.87,119.27,119.84,5595345,0.002090476
119.92,120.52,119.89,120.28,7766707,0.003671562
120.64,121.26,120.61,121.06,8187227,0.006484869
121.12,121.69,120.85,121.57,7517600,0.004212787
121.4,121.42,120.98,121.21,5158011,-0.002961257
121.3,122.23,121.26,122.06,6422386,0.007012623
121.66,121.96,121.62,121.83,4386732,-0.001884319
121.69,121.76,120.92,120.95,8188564,-0.00722318
121.74,121.95,121.4,121.75,4302045,0.006614303
121.57,121.87,121.52,121.68,3893364,-0.000574949
121.09,121.62,120.89,121.41,5220325,-0.002218935
121.74,122.85,121.73,122.68,10123663,0.010460423
122.96,123.09,122.74,122.95,7182572,0.002200848
124.21,125.28,124.06,124.86,13077043,0.01553477
124.81,125.94,124.51,125.06,9736593,0.001601794
124.7,125.29,124.62,124.97,7502260,-0.000719655
125.42,126.34,125.31,126.12,14207179,0.009202209
126.25,126.69,126.01,126.56,9143238,0.003488741
125.68,126.47,125.64,126.44,10841631,-0.000948167
125.29,125.36,124.19,124.37,16501475,-0.016371401
124.48,124.74,124.25,124.6,9725032,0.001849321
123.61,123.87,123.37,123.52,10407417,-0.008667737
123.6,123.89,123.44,123.87,7503361,0.002833549
123.62,124.17,123.58,124.03,6322026,0.001291677
123.83,123.95,123.52,123.59,4446429,-0.003547529
124.22,124.34,123.77,123.98,7020320,0.003155595
124.27,124.52,124.1,124.28,7519916,0.002419745
123.93,124.02,123.41,123.55,8679319,-0.005873833
122.89,123.06,122.63,122.67,7005541,-0.007122622
122.78,122.99,122.72,122.98,3070036,0.002527105
122.51,122.63,122.14,122.21,8927558,-0.006261181
122.13,122.57,122.11,122.26,6118702,0.000409132
122.81,123.1,122.78,122.9,27589692,0.005234746
122.47,122.57,122.24,122.31,6241353,-0.004800651
122.61,122.7,122.39,122.57,6239726,0.002125746
123.11,123.59,123.09,123.57,7302206,0.008158603
123.49,123.62,123.1,123.39,5380867,-0.001456664
123.98,124.02,123.64,123.81,5950651,0.003403841
123.23,123.35,122.85,123.02,10246172,-0.006380745
122.95,123.74,122.93,123.65,7957662,0.005121119
123.69,124.45,123.6,123.9,14372113,0.002021836
123.68,123.81,123.04,123.31,6613062,-0.004761905
123.66,123.88,123.37,123.66,6191750,0.002838375
124.31,124.38,123.93,124,4482690,0.002749474
124.53,125.14,124.39,124.95,8984929,0.00766129
125.15,125.3,124.3,124.41,6907690,-0.004321729
125.11,125.3,124.31,124.92,9412288,0.004099349
124.89,125.45,124.59,124.75,6037925,-0.001360871
125.4,125.93,125.25,125.73,10501611,0.007855711
125.51,125.65,125.2,125.36,5690447,-0.002942814
126.21,126.27,125.77,126.13,9566544,0.00614231
125.81,125.83,125.53,125.71,7666369,-0.003329898
126.28,126.3,125.69,125.99,4747076,0.002227349
126.12,126.38,125.65,125.73,6043112,-0.002063656
125.6,125.72,125.3,125.53,4022162,-0.00159071
125.77,126.33,125.72,126.25,5675312,0.005735681
126.89,128.09,126.88,127.67,9743687,0.011247525
127.56,127.78,127.39,127.78,4981893,0.000861596
128.27,128.9,128.09,128.79,8098871,0.00790421
129.67,129.9,129,129.09,13260571,0.002329373
129.33,130.23,128.89,130.2,13024761,0.008598652
130.9,131.9,130.81,131.83,18933634,0.012519201
131.91,132.58,131.55,132.44,17822448,0.004627171
131.39,131.76,130.55,130.93,14250018,-0.011401389
130.52,130.95,130.12,130.19,8815195,-0.005651875
130.97,131.59,130.32,130.61,9621094,0.003226054
131.79,132.07,131.44,131.74,11378665,0.008651711
130.68,130.7,130.32,130.5,8289092,-0.009412479
130.42,130.76,130.32,130.58,5115128,0.000613027
130.39,130.75,130.3,130.68,5278799,0.000765814
130.8,131.25,130.79,131.13,5560844,0.003443526
131.1,131.71,131.09,131.46,5838794,0.002516587
131.39,131.76,131.13,131.69,6046416,0.001749582
132.74,132.86,131.95,132.35,10320696,0.00501177
131.86,132.72,131.58,132.54,11962501,0.001435587
132.91,133.51,132.59,132.89,10721526,0.002640712
132.51,132.53,131.38,131.43,14495149,-0.01098653
132.16,132.53,132.08,132.41,6378869,0.007456441
132.79,133.09,132.72,132.82,9604623,0.003096443
132.68,132.7,131.88,131.97,12766810,-0.006399639
132.31,133.09,131.99,132.9,9724166,0.007047056
132.58,133.08,132.45,132.81,8149205,-0.000677201
132.57,132.75,131.59,132.24,14141551,-0.004291845
132.57,133.39,132.46,133.26,10495462,0.007713249
133.52,134.29,133.51,134.21,5380269,0.007128921
132.54,132.55,131.67,132.43,12180126,-0.013262797
133.05,133.22,132.61,132.61,6489997,0.001359209
132.68,132.71,132.16,132.56,6216115,-0.000377045
132.35,132.44,131.51,131.83,9470193,-0.00550694
131.31,131.41,129.76,130.07,14126804,-0.013350527
129.92,130.45,129.68,130.22,6992095,0.001153225
130.45,131.05,130.45,130.97,6055917,0.005759484
130.17,130.6,129.96,130.58,6172721,-0.002977781
131.06,132.02,131.05,131.99,9662156,0.010797978
131.47,132.32,131.24,132,5725713,7.57633E-05
131.59,131.93,131.51,131.69,5804843,-0.002348485
132.47,132.49,131.74,131.94,5204504,0.001898398
131.6,131.74,130.97,131.22,8108940,-0.005457026
131.6,131.9,131.47,131.79,6389664,0.00434385
131.25,131.41,130.51,131.16,8893057,-0.004780332
131.7,131.78,131.25,131.47,6188692,0.002363525
131.82,131.95,131.4,131.51,6231836,0.000304252
132,132.1,131.43,131.83,5678475,0.002433275
131.7,133.33,131.66,132.89,15798745,0.008040658
133.39,135.39,133.26,135.26,26665016,0.017834299
135.66,136.51,135.4,136.51,15143050,0.009241461
138.14,138.89,137.66,138.87,18542993,0.017288111
138.2,139.98,138.09,139.98,12747356,0.007993087
142.4,143.06,139.78,140.03,32582045,0.000357194
139.14,140.43,137.98,140.33,14745985,0.002142398
140.67,141.55,139.87,140.05,10625972,-0.001995297
141.72,143.43,141.51,142.97,14094307,0.020849697
143.81,143.91,141.95,142.48,16099485,-0.003427292
145.16,145.73,144.71,145.69,15068949,0.022529478
145.95,148.6,145.58,147.31,23732522,0.0111195
146.06,146.51,144.84,146.13,17649776,-0.008010318
143.57,144.66,143.51,144.04,13615286,-0.014302334
145.28,145.62,144.84,145.53,7451608,0.010344349
144.72,145.79,144.29,144.56,9372115,-0.006665292
144,144.7,143.48,143.6,13880305,-0.006640841
143.52,146.27,143.43,145.96,16194116,0.01643454
145.87,146.29,145.29,145.37,12174799,-0.004042203
146.63,147.72,146.48,147.61,11332754,0.015408956
148.78,148.9,147.66,147.8,10097776,0.001287176
147.25,147.34,146.13,147.24,8884955,-0.003788904
146.61,147.48,146.36,147.28,13550909,0.000271665
147.09,148.67,146.57,147.21,15662954,-0.000475285
146.53,147.62,146.48,147.43,7962232,0.001494464
145.66,145.8,143.89,144.76,19386357,-0.01811029
145.26,146.03,145.08,145.79,9466371,0.007115225
143.83,144,143.19,143.2,15862660,-0.017765279
142.84,143.29,140.66,140.69,13851422,-0.017527933
140.4,141.15,140.39,140.44,10941748,-0.001776956
141.5,141.8,139.06,139.52,19163308,-0.00655084
138.28,138.71,136.54,136.54,18922161,-0.021358945
137.88,138.57,137.25,138.28,10971572,0.012743518
138.36,139.6,138.02,139.03,9287893,0.005423778
139.93,140.66,139.53,139.62,11106841,0.004243688
140.76,140.99,139.97,140.04,13434396,0.003008165
140.77,141.98,140.44,141.89,13377236,0.013210511
142.24,143.16,141.7,141.86,15402596,-0.000211431
142.42,143.85,142.41,143.57,12947855,0.012054138
143.26,143.55,141.14,141.47,14520656,-0.014627011
142.27,142.99,141.9,142.38,10775214,0.006432459
142.32,142.98,142.14,142.73,10387398,0.00245821
141.88,143.09,141.84,143.08,8410379,0.002452182
141.26,143.91,141.14,143.26,16869140,0.001258037
143.46,144.27,143.24,143.61,12896884,0.00244311
143.98,145.67,143.92,144.92,13526957,0.009121927
145.35,146.03,145.2,145.99,11936986,0.007383384
145.16,145.53,144.71,144.78,11751551,-0.008288239
145.82,145.93,144.62,145.17,14540249,0.002693742
144.6,144.61,143.8,144.35,8933140,-0.00564855
143.12,143.18,141.73,142.2,15057081,-0.014894354
140.98,141.1,139.71,140.44,28513340,-0.012376934
141.48,141.51,141.08,141.46,5937726,0.007262888
140.67,140.95,139.55,139.75,12663622,-0.012088223
139.64,140.06,139.35,139.92,8645282,0.001216458
139.52,140.38,139.3,139.58,6558397,-0.00242996
139.81,140.23,139.45,139.58,6456407,0
138.57,138.99,138.23,138.53,8189288,-0.007522568
139.38,139.53,138.64,139.34,6690041,0.005847109
140.03,140.31,139.36,139.48,5999896,0.001004737
139.68,140.24,139.03,139.2,6830080,-0.002007456
139.53,139.55,138.31,138.52,5669966,-0.004885057
137.58,137.58,136.99,137.26,11402050,-0.009096159
137.62,137.74,137.17,137.35,5296576,0.00065569
137.77,139.45,137.77,139.36,10914151,0.014634146
140.48,141.68,140.43,141.24,15835800,0.013490241
140.73,141.27,139.79,140.56,11425486,-0.0048145
138.97,139.14,138.53,138.71,11134604,-0.013161639
137.22,137.44,136.73,137.15,13496331,-0.011246485
138.02,138.41,137.34,137.98,9353012,0.006051768
136.35,136.36,134.45,135.48,19214106,-0.018118568
135.15,135.95,134.78,134.91,10227217,-0.004207263
135.38,135.39,134.64,135,4578098,0.000667111
135.28,135.95,134.79,135.62,5773630,0.004592593
136.81,136.96,136.17,136.5,6751842,0.006488718
137.8,138.44,137.67,137.91,10272804,0.01032967
137.48,138.16,137.43,137.76,4657758,-0.001087666
138.21,138.61,137.93,138.01,5944030,0.00181475
138.37,139.24,138.37,139.16,7893300,0.00833273
139.91,140.6,139.77,140.6,7909901,0.010347801
139.64,140.08,139.12,139.72,5981899,-0.00625889
140.1,140.28,139.68,139.9,4666026,0.001288291
140.3,140.53,140.18,140.31,4157476,0.002930665
141,141.31,140.94,141.13,4281650,0.005844202
140.6,140.91,140.42,140.72,4096955,-0.002905123
140.62,140.68,139.78,140.42,6251071,-0.002131893
138.14,138.67,137.95,138.31,17705004,-0.01502635
140.04,141.77,139.93,141.21,13323804,0.020967392
140.34,140.5,139.21,139.8,8588810,-0.009985129
138.66,139.44,138.6,139.12,7274024,-0.004864092
138.03,139.12,137.86,138.35,7931904,-0.00553479
138.99,139.11,138.57,138.65,4155592,0.002168413
139.18,139.35,138.41,138.66,4947745,7.21241E-05
139.3,140.14,139.23,139.75,6257375,0.007860955
139.19,139.28,136.61,137.45,14868125,-0.016457961
138.12,139.61,137.23,139.04,11335349,0.011567843
138.4,138.46,137.43,137.79,9160997,-0.008990219
138.21,138.34,137.21,137.6,6179893,-0.00137891
137.3,137.45,136.28,136.47,6244828,-0.008212209
136,136.86,135.76,136.47,6591083,0
136.13,136.69,135.93,136.65,5455919,0.001318971
136.81,136.97,136,136.45,5175177,-0.001463593
135.92,137.06,135.89,136.84,4667428,0.00285819
136.91,137.22,136.51,137.17,5290981,0.002411576
137.44,137.63,137.29,137.32,7300695,0.001093534
135.89,136.9,135.66,136.82,7979841,-0.00364113
136.21,136.46,135.38,135.48,10707518,-0.00979389
136.79,137.53,136.67,137.01,11034459,0.01129318
138.27,139.16,137.88,139.12,12366830,0.015400336
139.69,139.71,138.15,138.33,11370199,-0.005678551
138.22,138.47,137.64,137.65,8456431,-0.004915781
137.93,138.31,136.32,136.74,10626391,-0.00661097
136,137.44,135.91,137.22,7412990,0.003510312
137.67,138.47,137.63,138.44,8776937,0.008890832
137.88,138.09,137.39,138.02,5967295,-0.003033805
138.18,138.82,138.14,138.73,13921031,0.005144182
139.52,139.76,139.02,139.65,6290520,0.006631587
139.26,139.53,138.74,139.21,6798593,-0.003150734
137.58,138.14,137.36,138.02,9693280,-0.008548236
138.81,139.65,138.77,139.47,6794885,0.010505724
139.72,140.14,139.59,139.96,6317029,0.0035133
140.85,141.38,140.78,140.94,9747418,0.007002001
141.42,142.55,141.3,142.08,8584952,0.008088548
143.95,144.29,143.5,144.29,10935243,0.015554617
143.93,144.09,142.82,143.16,10612917,-0.007831451
143.44,144.7,143.43,144.56,9567654,0.009779268
144.9,145.67,144.29,144.58,14711787,0.000138351
145.17,145.99,145.09,145.9,14538096,0.009129893
144.95,145.76,144.12,145.54,15310744,-0.002467443
143.99,144.14,143.06,143.58,11388275,-0.013467088
142.3,142.7,141.9,142.01,10782161,-0.010934671
142.18,142.88,142,142.65,6683128,0.004506725
144.22,144.74,143.87,144.43,11374834,0.012478093
145.1,145.25,144.68,144.83,6699265,0.002769508
144.59,144.72,143.94,144.1,7784102,-0.005040392
143.37,143.55,142.99,143.37,5595525,-0.005065926
143.44,144.2,143.27,143.92,7883440,0.003836228
144.76,145.08,144.45,144.55,7137363,0.004377432
145.34,146.05,144.92,145.54,6912053,0.006848841
145.12,145.62,144.98,145.53,5707712,-6.87096E-05
146.08,146.94,146,146.67,9332916,0.007833436
147.8,148.88,147.65,148.04,13861573,0.009340697
150.83,150.96,150,150.25,15929281,0.014928398
150.21,151.76,150.14,151.05,20802922,0.005324459
149.95,151.72,149.58,150.25,22599515,-0.00529626
152.7,153.08,150.83,151.88,30687929,0.010848586
154.45,155.98,154.16,155.31,45010774,0.022583619
155.3,156.5,153.76,153.94,28152383,-0.008821068
153.81,159.7,152.36,156.33,38608024,0.015525529
156.41,157.35,154.19,154.67,23463690,-0.010618563
157.13,158.82,156.81,158.52,17786220,0.024891705
167.3,169.33,164.11,166.77,76288337,0.052043906
179.1,179.7,170.34,171.29,41552819,0.027103196
169.64,172.93,162.03,162.51,37728253,-0.0512581
165.43,167.03,155.63,156.53,29594066,-0.036797736
163.51,166.36,155.66,157.5,24361836,0.006196895
155,158.2,152.19,153.94,19812859,-0.022603175
160.38,166.15,157.81,163.91,30496696,0.064765493
163.5,165.63,152.71,152.98,18570872,-0.066682936
152.84,154.14,139.01,144.35,47060975,-0.056412603
146.95,153.45,145.25,148.28,21175266,0.027225494
153.3,159.43,152.11,159.43,20863060,0.075195576
157.5,166.69,156.57,166,19971809,0.041209308
161.25,165.45,160.41,162.91,11948557,-0.018614458
163.59,166.68,161.62,162.54,10750564,-0.002271193
164,165.68,162.27,163.34,10576587,0.004921865
165.52,168.25,164.59,167.7,12550007,0.026692788
168.3,170.11,165.94,166.32,13473205,-0.00822898
165.7,166.92,164.56,164.97,11464935,-0.008116883
168.48,168.96,166.4,167.04,11334698,0.012547736
168.83,169.22,167.26,168.1,5771227,0.006345785
168.55,170.33,168.14,168.5,6570840,0.002379536
167,168.27,166.53,168.06,9434786,-0.002611276
164.96,166.42,163.71,166.3,13811848,-0.01047245
165.11,166.19,164.13,165.09,10147077,-0.007276007
164.28,165.79,163.78,165.39,14260806,0.001817191
164.75,165.71,163.88,163.88,8750297,-0.009129935
163.84,164.74,163.48,163.84,9019531,-0.000244081
166.8,168.6,166.74,168.18,10027752,0.026489258
169.26,170.32,169.02,170.09,8265414,0.01135688
169.82,170.84,167.27,167.81,8612119,-0.013404668
168.44,169.29,167.96,169.16,6462639,0.008044813
171.93,172.15,170.78,171.29,7850725,0.012591629
169.97,170.39,168.71,169.54,6230495,-0.010216592
169.87,170.93,169.61,170.44,5968584,0.005308482
169.61,170.84,169.57,170.84,6211804,0.002346867
169.66,169.75,167.44,167.66,9039484,-0.018613908
168.55,169.85,168.45,169.59,9905415,0.011511392
169.53,170.26,167.96,168.71,8619566,-0.005188985
168.74,169.23,166.71,166.74,11606074,-0.011676842
167.5,168.11,166.44,167.95,10209421,0.007256807
167.56,167.68,166.48,167.16,8300923,-0.004703781
165.57,166.27,165.27,166.09,7831916,-0.006401053
163.23,163.64,162.05,163.41,14721518,-0.01613583
163.56,166.37,163.34,166.14,9165455,0.016706444
164.49,165.4,163.68,163.98,8130474,-0.013001083
163.66,164.22,162.1,162.7,8713747,-0.00780583
163.16,164.93,163.13,164.37,10057348,0.01026429
165.09,166.29,164.83,165.52,13305576,0.006996411
167.32,168.15,167.05,167.14,10080361,0.009787337
168.3,168.49,166.33,166.71,7225634,-0.002572694
164.93,165.06,162.42,163.05,10073986,-0.021954292
162.52,163.7,162.48,163.66,8639263,0.003741184
163.17,164.7,162.88,164.15,10927274,0.002994012
164.86,165.36,164.29,164.56,8920309,0.002497716
164.72,165.68,164.61,165.55,4956814,0.006016043
163.71,163.79,162.98,163.33,8098939,-0.013409846
162.79,163.91,162.59,163.03,8047360,-0.001836772
161.96,162.57,161.66,162.43,10276172,-0.003680304
162.71,164.09,162.35,163.59,14662054,0.007141538
162.1,162.44,161.67,162.28,13353301,-0.008007824
161.67,162.09,161.25,161.69,11517053,-0.003635691
160.18,160.33,158.94,159.54,12255736,-0.01329705
158.92,159.01,157.19,157.23,14038570,-0.014479127
154.61,156.16,153.16,156.11,17778549,-0.007123323
155.07,156.85,155.05,156.71,10346680,0.003843444
159.05,159.64,158.3,158.49,9095265,0.01135856
159.24,160.9,159.05,160.84,13135518,0.014827434
163.25,164.23,162.63,163.88,17086373,0.018900771
162.41,163.66,162.05,162.3,9716433,-0.009641201
163.89,164.22,162.14,162.39,7760836,0.000554529
159.41,161.23,158.7,159.9,13701298,-0.015333456
160.27,160.77,159.34,160.56,7113900,0.00412758
162.04,162.48,161.61,162.26,7691375,0.010587942
161,162.5,160.91,162.39,8565778,0.000801183
163.19,163.42,162.07,162.41,9319961,0.00012316
161.48,162.06,161.12,161.3,9088580,-0.006834555
161.53,163.09,161.52,163.03,11436501,0.010725356
164.21,164.35,163.4,163.5,10967984,0.002882905
164.25,165.32,164.18,165.25,12119310,0.010703364
164.85,165.27,164.38,164.73,7274571,-0.003146747
165.23,165.29,163.48,163.93,14841678,-0.004856432
162.81,163.56,162.15,163.42,13181262,-0.003111084
162.7,163.74,162.24,163.59,7599940,0.001040264
162.33,163.02,161.75,162.92,7972668,-0.004095605
163.42,165.34,163.2,165.21,12791945,0.014055978
164.32,164.92,163.83,164.55,7253883,-0.003994916
164.66,167.45,164.6,167.17,13373095,0.015922212
167.95,168.21,166.16,166.33,8478375,-0.005024825
165.5,166.96,165.23,166.88,8054011,0.003306679
167.93,168.14,166.98,167.12,11344635,0.001438159
165.92,166.95,165.83,166.34,7840586,-0.004667305
167.4,167.77,167.04,167.13,9107383,0.004749309
167.27,167.4,166.47,166.78,8550164,-0.002094178
167.51,167.62,166.8,167.19,6907518,0.002458328
167.3,167.72,167.08,167.29,8455112,0.000598122
168.26,168.46,167.69,167.79,6592084,0.002988822
168.92,169.88,168.48,169.75,10471802,0.011681268
169.01,169.92,168.87,169.74,7520837,-5.89102E-05
170.25,170.3,168.99,169.11,6146734,-0.003711559
169.54,170.34,169.43,170.28,8520714,0.006918574
170.05,170.39,168.98,169.99,6733733,-0.001703077
171.05,171.26,170.75,171.11,9376128,0.006588623
170.15,171.46,169.94,171,8886264,-0.000642861
169.24,169.99,168.97,169.95,9067756,-0.006140351
170.83,171.58,170.72,171.57,9878888,0.009532215
170.06,170.56,169.69,170.07,6954183,-0.008742787
171.38,172.25,170.62,171.02,9481800,0.005585935
171.28,171.5,169.58,169.88,8176856,-0.006665887
170.22,170.25,169.07,169.12,6408461,-0.004473746
167.17,167.49,165.88,167.11,19234202,-0.011885052
165.7,166.07,164.99,165.59,11745839,-0.009095805
165.31,165.58,163.17,163.82,12744712,-0.010689051
163.81,164.15,163.16,163.18,6398178,-0.003906727
163.97,164.46,163.43,163.59,6901480,0.002512563
164.36,164.87,164.09,164.76,8140643,0.007152026
165.37,165.61,163.3,163.73,12497748,-0.006251517
165.39,165.65,164.93,165.21,10320126,0.009039272
165.77,166.33,165.01,166.2,6836242,0.005992373
166.32,166.97,165.86,165.93,6490666,-0.001624549
164.35,165.09,163.83,164.66,10518301,-0.00765383
164.05,164.33,163.28,164.03,8276618,-0.003826066
164.76,164.82,161.16,161.24,19860113,-0.017009084
161.77,162.05,160.64,161.12,8415402,-0.000744232
161.6,163.25,161.56,162.19,11388108,0.006641013
161.76,164.07,161.18,163.86,10587634,0.010296566
163.51,165.56,163.49,165.42,15167718,0.009520322
165.75,167.24,165.44,165.89,16416624,0.002841253
164.41,164.7,162.45,162.74,13780313,-0.018988486
164.37,165.26,163.74,163.74,13790421,0.006144771
163.94,164.25,162.76,163.3,9559005,-0.002687187
162.46,164.35,161.95,164.13,8847742,0.00508267
164.31,164.57,164.08,164.48,5458222,0.002132456
164.79,165.08,164.23,164.47,4274947,-6.07977E-05
